Price,Area,No. of Bedrooms,Gymnasium,SwimmingPool,LandscapedGardens,IndoorGames,SportsFacility,ATM,ClubHouse,24X7Security,PowerBackup,CarParking,LiftAvailable,furnishing
7.02,1.35,3,2,2,2,2,2,2,2,2,2,9,2,0
5.535,1.315,3,2,2,2,2,2,2,2,2,2,9,2,0
5.242,1.12,2,2,2,2,2,2,2,2,2,2,9,2,0
5.152,1.425,3,2,2,2,2,2,2,2,2,2,9,2,0
5.422,1.09,2,2,2,2,2,2,2,2,2,2,9,2,0
5.175,1.56,3,2,2,2,2,2,2,2,2,2,9,2,0
5.062,1.23,2,2,2,2,2,2,2,2,2,2,9,2,0
7.155,1.165,2,2,2,2,2,2,2,2,2,2,9,2,0
5.107,1.145,2,2,2,2,2,2,2,2,2,2,9,2,0
5.04,1.205,2,2,2,2,2,2,2,2,2,2,9,2,0
6.345,1.15,2,2,2,2,2,2,2,2,2,2,9,2,0
3.03,1.125,2,2,2,2,2,2,2,2,2,2,9,2,0
5.989,1.59,3,2,2,2,2,2,2,2,2,2,9,2,0
29.0,1.135,2,2,2,2,2,2,2,2,2,2,9,2,0
5.298,1.12,2,2,2,2,2,2,2,2,2,2,9,2,0
5.273,1.41,3,2,2,2,2,2,2,2,2,2,9,2,0
7.3,1.01,2,2,2,2,2,2,2,2,2,2,9,2,0
3.779999,1.215,2,2,2,2,2,2,2,2,2,2,9,2,0
4.237,3.75,4,2,2,2,2,2,2,2,2,2,9,2,0
4.054,1.06,2,2,2,2,2,2,2,2,2,2,9,2,0
12.0,1.055,2,2,2,2,2,2,2,2,2,2,9,2,0
3.182,1.15,2,2,2,2,2,2,2,2,2,2,9,2,0
2.851,0.728,2,2,2,2,2,2,2,2,2,2,9,2,0
9.0,1.467,3,2,2,2,2,2,2,2,2,2,9,2,0
4.237,1.398,3,2,2,2,2,2,2,2,2,2,9,2,0
4.133,1.875,3,2,2,2,2,2,2,2,2,2,9,2,0
3.65,1.069,2,2,2,2,2,2,2,2,2,2,9,2,0
3.65,0.944,2,2,2,2,2,2,2,2,2,2,9,2,0
4.6,1.48,3,2,2,2,2,2,2,2,2,2,9,2,0
4.95,1.467,3,2,2,2,2,2,2,2,2,2,9,2,0
5.9,1.025,2,2,2,2,2,2,2,2,2,2,9,2,0
2.524,0.703,2,2,2,2,2,2,2,2,2,2,9,2,0
2.854,0.703,2,2,2,2,2,2,2,2,2,2,9,2,0
58.0,1.0,2,2,2,2,2,2,2,2,2,2,9,2,0
2.8,1.0,2,2,2,2,2,2,2,2,2,2,9,2,0
2.288,1.23,2,2,2,2,2,2,2,2,2,2,9,2,0
4.133,1.02,2,2,2,2,2,2,2,2,2,2,9,2,0
7.445999,0.945,2,2,2,2,2,2,2,2,2,2,9,2,0
2.3,3.35,3,2,2,2,2,2,2,2,2,2,9,2,0
3.03,3.0,2,2,2,2,2,2,2,2,2,2,9,2,0
3.5,0.52,1,2,2,2,2,2,2,2,2,2,9,2,0
23.0,1.025,2,2,2,2,2,2,2,2,2,2,9,2,0
3.083,1.46,3,2,2,2,2,2,2,2,2,2,9,2,0
8.009999,0.735,1,2,2,2,2,2,2,2,2,2,9,2,0
3.12,1.01,2,2,2,2,2,2,2,2,2,2,9,2,0
3.3,0.918,2,2,2,2,2,2,2,2,2,2,9,2,0
2.0,2.73,4,2,2,2,2,2,2,2,2,2,9,2,0
2.9,0.919,3,2,2,2,2,2,2,2,2,2,9,2,0
5.2,1.733,3,2,2,2,2,2,2,2,2,2,9,2,0
2.288,0.93,3,2,2,2,2,2,2,2,2,2,9,2,0
17.6,1.01,2,2,2,2,2,2,2,2,2,2,9,2,0
8.4,0.72,1,2,2,2,2,2,2,2,2,2,9,2,0
8.4,0.85,2,2,2,2,2,2,2,2,2,2,9,2,0
8.12,1.19,2,2,2,2,2,2,2,2,2,2,9,2,0
9.6,0.52,1,2,2,2,2,2,2,2,2,2,9,2,0
7.5,2.585,3,2,2,2,2,2,2,2,2,2,9,2,0
4.578,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
8.0,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
2.288,1.45,3,2,2,2,2,2,2,2,2,2,9,2,0
3.8,1.223,2,2,2,2,2,2,2,2,2,2,9,2,0
5.52,1.12,2,2,2,2,2,2,2,2,2,2,9,2,0
20.6,1.09,2,2,2,2,2,2,2,2,2,2,9,2,0
3.8,2.15,3,2,2,2,2,2,2,2,2,2,9,2,0
6.0,0.52,1,2,2,2,2,2,2,2,2,2,9,2,0
5.0,0.91,2,2,2,2,2,2,2,2,2,2,9,2,0
6.8,1.07,2,2,2,2,2,2,2,2,2,2,9,2,0
4.6,1.945,3,2,2,2,2,2,2,2,2,2,9,2,0
3.5,3.5,3,2,2,2,2,2,2,2,2,2,9,2,0
6.292,1.28,3,2,2,2,2,2,2,2,2,2,9,2,0
6.5,1.13,2,2,2,2,2,2,2,2,2,2,9,2,0
3.1,1.492,3,2,2,2,2,2,2,2,2,2,9,2,0
5.95,1.092,2,2,2,2,2,2,2,2,2,2,9,2,0
10.0,1.0,2,2,2,2,2,2,2,2,2,2,9,2,0
3.85,1.21,2,2,2,2,2,2,2,2,2,2,9,2,0
4.0,1.535,2,2,2,2,2,2,2,2,2,2,9,2,0
4.24,0.924,3,2,2,2,2,2,2,2,2,2,9,2,0
2.848,1.075,2,2,2,2,2,2,2,2,2,2,9,2,0
3.484,1.45,2,2,2,2,2,2,2,2,2,2,9,2,0
3.1,1.115,2,2,2,2,2,2,2,2,2,2,9,2,0
3.806,1.047,2,2,2,2,2,2,2,2,2,2,9,2,0
3.8,1.468,3,2,2,2,2,2,2,2,2,2,9,2,0
8.12,0.943,2,2,2,2,2,2,2,2,2,2,9,2,0
3.9,1.183,2,2,2,2,2,2,2,2,2,2,9,2,0
3.1,0.92,3,2,2,2,2,2,2,2,2,2,9,2,0
3.18,0.732,2,2,2,2,2,2,2,2,2,2,9,2,0
3.045,0.732,2,2,2,2,2,2,2,2,2,2,9,2,0
3.484,1.45,3,2,2,2,2,2,2,2,2,2,9,2,0
13.0,0.92,2,2,2,2,2,2,2,2,2,2,9,2,0
5.664,0.924,3,2,2,2,2,2,2,2,2,2,9,2,0
6.816,1.068,2,2,2,2,2,2,2,2,2,2,9,2,0
7.8,1.017,2,2,2,2,2,2,2,2,2,2,9,2,0
7.823999,1.183,2,2,2,2,2,2,2,2,2,2,9,2,0
5.856,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
5.112,1.18,2,2,2,2,2,2,2,2,2,2,9,2,0
10.8,1.42,3,2,2,2,2,2,2,2,2,2,9,2,0
5.856,1.625,3,2,2,2,2,2,2,2,2,2,9,2,0
5.112,1.63,3,2,2,2,2,2,2,2,2,2,9,2,0
10.8,1.22,2,2,2,2,2,2,2,2,2,2,9,2,0
7.247,1.065,2,2,2,2,2,2,2,2,2,2,9,2,0
2.95,1.77,3,2,2,2,2,2,2,2,2,2,9,2,0
4.467,1.22,2,2,2,2,2,2,2,2,2,2,9,2,0
8.12,1.065,2,2,2,2,2,2,2,2,2,2,9,2,0
19.0,1.77,3,2,2,2,2,2,2,2,2,2,9,2,0
2.9,1.105,2,2,2,2,2,2,2,2,2,2,9,2,0
31.0,0.85,2,2,2,2,2,2,2,2,2,2,9,2,0
39.0,1.805,3,2,2,2,2,2,2,2,2,2,9,2,0
20.6,1.45,3,2,2,2,2,2,2,2,2,2,9,2,0
4.6,1.8,3,2,2,2,2,2,2,2,2,2,9,2,0
3.9,0.85,2,2,2,2,2,2,2,2,2,2,9,2,0
4.85,2.79,4,2,2,2,2,2,2,2,2,2,9,2,0
9.359,3.771,3,2,2,2,2,2,2,2,2,2,9,2,0
28.3,1.963,3,2,2,2,2,2,2,2,2,2,9,2,0
23.5,0.953,2,2,2,2,2,2,2,2,2,2,9,2,0
29.9,0.92,2,2,2,2,2,2,2,2,2,2,9,2,0
5.224,1.079,2,2,2,2,2,2,2,2,2,2,9,2,0
4.645,1.72,3,2,2,2,2,2,2,2,2,2,9,2,0
5.258,3.033,4,2,2,2,2,2,2,2,2,2,9,2,0
4.695,2.522,3,2,2,2,2,2,2,2,2,2,9,2,0
6.363,3.205,4,2,2,2,2,2,2,2,2,2,9,2,0
5.157,1.244,2,2,2,2,2,2,2,2,2,2,9,2,0
4.594,1.106,2,2,2,2,2,2,2,2,2,2,9,2,0
5.145,1.252,2,2,2,2,2,2,2,2,2,2,9,2,0
4.641,1.118,2,2,2,2,2,2,2,2,2,2,9,2,0
4.636,1.515,3,2,2,2,2,2,2,2,2,2,9,2,0
5.737,1.228,2,2,2,2,2,2,2,2,2,2,9,2,0
5.733,1.094,2,2,2,2,2,2,2,2,2,2,9,2,0
6.174,1.225,2,2,2,2,2,2,2,2,2,2,9,2,0
5.124,1.105,2,2,2,2,2,2,2,2,2,2,9,2,0
4.569,1.104,2,2,2,2,2,2,2,2,2,2,9,2,0
5.115,1.366,2,2,2,2,2,2,2,2,2,2,9,2,0
4.54,1.365,2,2,2,2,2,2,2,2,2,2,9,2,0
5.569,1.47,3,2,2,2,2,2,2,2,2,2,9,2,0
4.494,1.22,2,2,2,2,2,2,2,2,2,2,9,2,0
4.485,1.088,2,2,2,2,2,2,2,2,2,2,9,2,0
5.493,1.218,2,2,2,2,2,2,2,2,2,2,9,2,0
4.88,1.081,2,2,2,2,2,2,2,2,2,2,9,2,0
5.409,1.326,3,2,2,2,2,2,2,2,2,2,9,2,0
4.809,1.07,2,2,2,2,2,2,2,2,2,2,9,2,0
6.476,1.068,2,2,2,2,2,2,2,2,2,2,9,2,0
5.355,1.308,2,2,2,2,2,2,2,2,2,2,9,2,0
4.846,1.162,2,2,2,2,2,2,2,2,2,2,9,2,0
6.489,1.288,2,2,2,2,2,2,2,2,2,2,9,2,0
4.83,1.145,2,2,2,2,2,2,2,2,2,2,9,2,0
4.737,1.542,3,2,2,2,2,2,2,2,2,2,9,2,0
4.725,1.275,3,2,2,2,2,2,2,2,2,2,9,2,0
5.271,1.154,2,2,2,2,2,2,2,2,2,2,9,2,0
5.863,1.545,3,2,2,2,2,2,2,2,2,2,9,2,0
5.888,1.15,2,2,2,2,2,2,2,2,2,2,9,2,0
4.762,1.128,2,2,2,2,2,2,2,2,2,2,9,2,0
4.057,1.125,2,2,2,2,2,2,2,2,2,2,9,2,0
12.0,1.255,2,2,2,2,2,2,2,2,2,2,9,2,0
9.3,1.396,3,2,2,2,2,2,2,2,2,2,9,2,0
3.6,1.402,3,2,2,2,2,2,2,2,2,2,9,2,0
5.8,1.134,2,2,2,2,2,2,2,2,2,2,9,2,0
5.8,1.399,3,2,2,2,2,2,2,2,2,2,9,2,0
3.6,1.875,3,2,2,2,2,2,2,2,2,2,9,2,0
4.1,1.417,2,2,2,2,2,2,2,2,2,2,9,2,0
5.2,0.838,2,2,2,2,2,2,2,2,2,2,9,2,0
3.6,1.23,2,2,2,2,2,2,2,2,2,2,9,2,0
4.479,1.23,2,2,2,2,2,2,2,2,2,2,9,2,0
3.496,0.874,2,2,2,2,2,2,2,2,2,2,9,2,0
4.05,0.955,2,2,2,2,2,2,2,2,2,2,9,2,0
8.7,1.225,3,2,2,2,2,2,2,2,2,2,9,2,0
4.864,0.838,2,2,2,2,2,2,2,2,2,2,9,2,0
5.4,1.81,3,2,2,2,2,2,2,2,2,2,9,2,0
3.613,0.76,1,2,2,2,2,2,2,2,2,2,9,2,0
4.133,0.783,2,2,2,2,2,2,2,2,2,2,9,2,0
7.84,1.655,3,2,2,2,2,2,2,2,2,2,9,2,0
3.217,1.225,3,2,2,2,2,2,2,2,2,2,9,2,0
42.5,1.375,3,2,2,2,2,2,2,2,2,2,9,2,0
15.0,1.004,2,2,2,2,2,2,2,2,2,2,9,2,0
5.4,1.025,2,2,2,2,2,2,2,2,2,2,9,2,0
4.864,1.4,3,2,2,2,2,2,2,2,2,2,9,2,0
6.9,1.154,2,2,2,2,2,2,2,2,2,2,9,2,0
6.9,3.4,4,2,2,2,2,2,2,2,2,2,9,2,0
6.9,2.625,3,2,2,2,2,2,2,2,2,2,9,2,0
6.9,1.325,3,2,2,2,2,2,2,2,2,2,9,2,0
17.3,1.225,3,2,2,2,2,2,2,2,2,2,9,2,0
7.9,1.111,2,2,2,2,2,2,2,2,2,2,9,2,0
9.318,1.111,2,2,2,2,2,2,2,2,2,2,9,2,0
3.8,1.111,2,2,2,2,2,2,2,2,2,2,9,2,0
4.864,1.111,2,2,2,2,2,2,2,2,2,2,9,2,0
6.5,1.792,3,2,2,2,2,2,2,2,2,2,9,2,0
4.16,1.208,2,2,2,2,2,2,2,2,2,2,9,2,0
26.5,1.792,3,2,2,2,2,2,2,2,2,2,9,2,0
11.1,1.04,2,2,2,2,2,2,2,2,2,2,9,2,0
3.878,1.225,3,2,2,2,2,2,2,2,2,2,9,2,0
7.5,1.1,2,2,2,2,2,2,2,2,2,2,9,2,0
3.5,1.04,2,2,2,2,2,2,2,2,2,2,9,2,0
3.859,3.565,4,2,2,2,2,2,2,2,2,2,9,2,0
4.9,2.145,3,2,2,2,2,2,2,2,2,2,9,2,0
3.725,0.888,1,2,2,2,2,2,2,2,2,2,9,2,0
3.859,1.701,3,2,2,2,2,2,2,2,2,2,9,2,0
8.2,1.004,2,2,2,2,2,2,2,2,2,2,9,2,0
5.8,0.95,2,2,2,2,2,2,2,2,2,2,9,2,0
3.03,1.26,3,2,2,2,2,2,2,2,2,2,9,2,0
2.85,0.92,2,2,2,2,2,2,2,2,2,2,9,2,0
9.7,0.95,2,2,2,2,2,2,2,2,2,2,9,2,0
4.1,1.465,3,2,2,2,2,2,2,2,2,2,9,2,0
5.46,1.23,2,2,2,2,2,2,2,2,2,2,9,2,0
23.0,0.785,2,2,2,2,2,2,2,2,2,2,9,2,0
8.083,0.545,2,2,2,2,2,2,2,2,2,2,9,2,0
15.0,1.129,2,2,2,2,2,2,2,2,2,2,9,2,0
3.0,1.02,2,2,2,2,2,2,2,2,2,2,9,2,0
8.358,1.365,3,2,2,2,2,2,2,2,2,2,9,2,0
10.9,2.73,4,2,2,2,2,2,2,2,2,2,9,2,0
18.5,1.585,3,2,2,2,2,2,2,2,2,2,9,2,0
18.6,2.64,3,2,2,2,2,2,2,2,2,2,9,2,0
3.6,1.01,2,2,2,2,2,2,2,2,2,2,9,2,0
5.6,1.306,2,2,2,2,2,2,2,2,2,2,9,2,0
3.9,1.706,3,2,2,2,2,2,2,2,2,2,9,2,0
2.975,2.235,3,2,2,2,2,2,2,2,2,2,9,2,0
4.8,2.243,3,2,2,2,2,2,2,2,2,2,9,2,0
12.9,0.72,1,2,2,2,2,2,2,2,2,2,9,2,0
7.0,1.095,2,2,2,2,2,2,2,2,2,2,9,2,0
3.859,1.005,2,2,2,2,2,2,2,2,2,2,9,2,0
5.2,0.85,2,2,2,2,2,2,2,2,2,2,9,2,0
4.402,1.26,3,2,2,2,2,2,2,2,2,2,9,2,0
27.799999,1.695,3,2,2,2,2,2,2,2,2,2,9,2,0
7.84,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
8.12,0.95,2,2,2,2,2,2,2,2,2,2,9,2,0
8.4,1.013,2,2,2,2,2,2,2,2,2,2,9,2,0
8.4,0.691,1,2,2,2,2,2,2,2,2,2,9,2,0
8.4,3.36,4,2,2,2,2,2,2,2,2,2,9,2,0
7.84,1.4,3,2,2,2,2,2,2,2,2,2,9,2,0
8.12,1.45,3,2,2,2,2,2,2,2,2,2,9,2,0
8.4,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
8.4,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
8.4,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
4.0,1.4,3,2,2,2,2,2,2,2,2,2,9,2,0
5.544,1.45,3,2,2,2,2,2,2,2,2,2,9,2,0
6.148,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
7.245999,1.5,2,2,2,2,2,2,2,2,2,2,9,2,0
5.622,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
5.297,1.047,2,2,2,2,2,2,2,2,2,2,9,2,0
5.343,1.113,2,2,2,2,2,2,2,2,2,2,9,2,0
5.78,1.245,3,2,2,2,2,2,2,2,2,2,9,2,0
4.356,1.485,3,2,2,2,2,2,2,2,2,2,9,2,0
4.547,1.13,2,2,2,2,2,2,2,2,2,2,9,2,0
6.375,1.059,2,2,2,2,2,2,2,2,2,2,9,2,0
8.9,1.069,2,2,2,2,2,2,2,2,2,2,9,2,0
2.31,1.36,3,2,2,2,2,2,2,2,2,2,9,2,0
5.58,1.025,2,2,2,2,2,2,2,2,2,2,9,2,0
23.0,1.07,2,2,2,2,2,2,2,2,2,2,9,2,0
11.0,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
5.352,1.35,2,2,2,2,2,2,2,2,2,2,9,2,0
9.9,0.66,2,2,2,2,2,2,2,2,2,2,9,2,0
12.6,1.074,2,2,2,2,2,2,2,2,2,2,9,2,0
3.8,2.73,3,2,2,2,2,2,2,2,2,2,9,2,0
6.2,1.63,3,2,2,2,2,2,2,2,2,2,9,2,0
3.85,1.115,2,2,2,2,2,2,2,2,2,2,9,2,0
12.8,1.446,3,2,2,2,2,2,2,2,2,2,9,2,0
21.1,1.693,3,2,2,2,2,2,2,2,2,2,9,2,0
4.328,0.732,2,2,2,2,2,2,2,2,2,2,9,2,0
4.5,1.339,2,2,2,2,2,2,2,2,2,2,9,2,0
4.5,1.115,2,2,2,2,2,2,2,2,2,2,9,2,0
3.8,1.914,3,2,2,2,2,2,2,2,2,2,9,2,0
4.5,3.14,3,2,2,2,2,2,2,2,2,2,9,2,0
5.5,1.076,2,2,2,2,2,2,2,2,2,2,9,2,0
3.4,1.0,2,2,2,2,2,2,2,2,2,2,9,2,0
5.2,1.0,2,2,2,2,2,2,2,2,2,2,9,2,0
2.848,0.874,2,2,2,2,2,2,2,2,2,2,9,2,0
3.265,1.0,2,2,2,2,2,2,2,2,2,2,9,2,0
3.047,1.13,2,2,2,2,2,2,2,2,2,2,9,2,0
19.0,0.955,2,2,2,2,2,2,2,2,2,2,9,2,0
5.526,1.154,2,2,2,2,2,2,2,2,2,2,9,2,0
3.761999,0.943,2,2,2,2,2,2,2,2,2,2,9,2,0
3.564,1.1,2,2,2,2,2,2,2,2,2,2,9,2,0
3.024,1.018,2,2,2,2,2,2,2,2,2,2,9,2,0
3.51,1.296,2,2,2,2,2,2,2,2,2,2,9,2,0
3.06,1.535,3,2,2,2,2,2,2,2,2,2,9,2,0
5.634,1.045,2,2,2,2,2,2,2,2,2,2,9,2,0
16.1,0.99,2,2,2,2,2,2,2,2,2,2,9,2,0
17.2,0.84,2,2,2,2,2,2,2,2,2,2,9,2,0
22.799999,0.975,2,2,2,2,2,2,2,2,2,2,9,2,0
29.3,0.85,2,2,2,2,2,2,2,2,2,2,9,2,0
23.0,1.565,3,2,2,2,2,2,2,2,2,2,9,2,0
23.0,2.99,3,2,2,2,2,2,2,2,2,2,9,2,0
7.5,1.776,3,2,2,2,2,2,2,2,2,2,9,2,0
8.96,2.37,3,2,2,2,2,2,2,2,2,2,9,2,0
6.4,3.012,4,2,2,2,2,2,2,2,2,2,9,2,0
3.2,2.73,4,2,2,2,2,2,2,2,2,2,9,2,0
4.3,2.73,4,2,2,2,2,2,2,2,2,2,9,2,0
13.899999,1.29,2,2,2,2,2,2,2,2,2,2,9,2,0
9.5,1.792,3,2,2,2,2,2,2,2,2,2,9,2,0
8.4,1.023,2,2,2,2,2,2,2,2,2,2,9,2,0
8.12,1.02,2,2,2,2,2,2,2,2,2,2,9,2,0
7.84,1.1,2,2,2,2,2,2,2,2,2,2,9,2,0
8.4,1.591,3,2,2,2,2,2,2,2,2,2,9,2,0
13.799999,1.218,2,2,2,2,2,2,2,2,2,2,9,2,0
4.133,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
2.745,1.45,3,2,2,2,2,2,2,2,2,2,9,2,0
14.3,1.4,3,2,2,2,2,2,2,2,2,2,9,2,0
12.0,1.5,3,2,2,2,2,2,2,2,2,2,9,2,0
4.133,1.808,3,2,2,2,2,2,2,2,2,2,9,2,0
2.899,1.025,2,2,2,2,2,2,2,2,2,2,9,2,0
2.899,0.645,1,2,2,2,2,2,2,2,2,2,9,2,0
23.0,1.783,3,2,2,2,2,2,2,2,2,2,9,2,0
23.1,1.33,2,2,2,2,2,2,2,2,2,2,9,2,0
9.513,1.025,2,2,2,2,2,2,2,2,2,2,9,2,0
23.4,0.779,2,2,2,2,2,2,2,2,2,2,9,2,0
10.6,0.779,2,2,2,2,2,2,2,2,2,2,9,2,0
12.7,2.73,4,2,2,2,2,2,2,2,2,2,9,2,0
18.8,2.48,3,2,2,2,2,2,2,2,2,2,9,2,0
12.3,0.957,2,2,2,2,2,2,2,2,2,2,9,2,0
10.8,2.353,3,2,2,2,2,2,2,2,2,2,9,2,0
8.499,1.521,2,2,2,2,2,2,2,2,2,2,9,2,0
10.1,1.262,3,2,2,2,2,2,2,2,2,2,9,2,0
32.799999,1.935,4,2,2,2,2,2,2,2,2,2,9,2,0
10.1,1.204,3,2,2,2,2,2,2,2,2,2,9,2,0
24.3,1.703,3,2,2,2,2,2,2,2,2,2,9,2,0
8.256,1.328,2,2,2,2,2,2,2,2,2,2,9,2,0
33.9,1.585,3,2,2,2,2,2,2,2,2,2,9,2,0
23.1,3.463,4,2,2,2,2,2,2,2,2,2,9,2,0
8.46,1.592,3,2,2,2,2,2,2,2,2,2,9,2,0
23.5,2.563,3,2,2,2,2,2,2,2,2,2,9,2,0
40.5,1.29,2,2,2,2,2,2,2,2,2,2,9,2,0
41.1,3.571,4,2,2,2,2,2,2,2,2,2,9,2,0
20.9,2.437,3,2,2,2,2,2,2,2,2,2,9,2,0
28.4,1.322,2,2,2,2,2,2,2,2,2,2,9,2,0
25.0,2.482,3,2,2,2,2,2,2,2,2,2,9,2,0
28.2,4.273,4,2,2,2,2,2,2,2,2,2,9,2,0
30.5,4.336,4,2,2,2,2,2,2,2,2,2,9,2,0
25.299999,2.2,3,2,2,2,2,2,2,2,2,2,9,2,0
90.2,2.411,3,2,2,2,2,2,2,2,2,2,9,2,0
43.3,2.124,3,2,2,2,2,2,2,2,2,2,9,2,0
89.8,2.399,3,2,2,2,2,2,2,2,2,2,9,2,0
18.6,3.595,4,2,2,2,2,2,2,2,2,2,9,2,0
39.0,2.145,3,2,2,2,2,2,2,2,2,2,9,2,0
20.4,6.355,5,2,2,2,2,2,2,2,2,2,9,2,0
9.513,3.467,4,2,2,2,2,2,2,2,2,2,9,2,0
23.4,6.33,4,2,2,2,2,2,2,2,2,2,9,2,0
10.6,2.2,3,2,2,2,2,2,2,2,2,2,9,2,0
12.7,3.124,4,2,2,2,2,2,2,2,2,2,9,2,0
13.4,2.405,3,2,2,2,2,2,2,2,2,2,9,2,0
39.0,0.957,2,2,2,2,2,2,2,2,2,2,9,2,0
20.4,2.353,3,2,2,2,2,2,2,2,2,2,9,2,0
13.4,1.521,2,2,2,2,2,2,2,2,2,2,9,2,0
12.5,1.262,3,2,2,2,2,2,2,2,2,2,9,2,0
8.485,1.921,3,2,2,2,2,2,2,2,2,2,9,2,0
12.5,3.124,4,2,2,2,2,2,2,2,2,2,9,2,0
13.3,2.405,3,2,2,2,2,2,2,2,2,2,9,2,0
13.3,1.921,3,2,2,2,2,2,2,2,2,2,9,2,0
10.6,1.798,3,2,2,2,2,2,2,2,2,2,9,2,0
13.3,0.842,2,2,2,2,2,2,2,2,2,2,9,2,0
12.4,1.797,3,2,2,2,2,2,2,2,2,2,9,2,0
13.1,1.902,3,2,2,2,2,2,2,2,2,2,9,2,0
13.2,1.9,3,2,2,2,2,2,2,2,2,2,9,2,0
11.399999,1.517,2,2,2,2,2,2,2,2,2,2,9,2,0
13.2,1.914,3,2,2,2,2,2,2,2,2,2,9,2,0
13.1,1.78,3,2,2,2,2,2,2,2,2,2,9,2,0
12.9,1.882,3,2,2,2,2,2,2,2,2,2,9,2,0
13.7,1.89,3,2,2,2,2,2,2,2,2,2,9,2,0
12.8,1.634,2,2,2,2,2,2,2,2,2,2,9,2,0
12.8,1.895,3,2,2,2,2,2,2,2,2,2,9,2,0
10.1,1.874,3,2,2,2,2,2,2,2,2,2,9,2,0
10.0,1.851,3,2,2,2,2,2,2,2,2,2,9,2,0
12.8,1.967,3,2,2,2,2,2,2,2,2,2,9,2,0
11.0,1.836,3,2,2,2,2,2,2,2,2,2,9,2,0
12.9,1.835,3,2,2,2,2,2,2,2,2,2,9,2,0
12.4,1.444,2,2,2,2,2,2,2,2,2,2,9,2,0
11.9,1.441,2,2,2,2,2,2,2,2,2,2,9,2,0
8.306,1.839,3,2,2,2,2,2,2,2,2,2,9,2,0
13.799999,1.11,3,2,2,2,2,2,2,2,2,2,9,2,0
18.5,1.843,3,2,2,2,2,2,2,2,2,2,9,2,0
9.486,1.25,3,2,2,2,2,2,2,2,2,2,9,2,0
13.6,1.71,3,2,2,2,2,2,2,2,2,2,9,2,0
14.5,0.84,2,2,2,2,2,2,2,2,2,2,9,2,0
12.7,1.978,3,2,2,2,2,2,2,2,2,2,9,2,0
12.7,1.884,4,2,2,2,2,2,2,2,2,2,9,2,0
14.7,1.425,2,2,2,2,2,2,2,2,2,2,9,2,0
9.1,0.958,2,2,2,2,2,2,2,2,2,2,9,2,0
10.9,1.956,3,2,2,2,2,2,2,2,2,2,9,2,0
18.6,1.45,3,2,2,2,2,2,2,2,2,2,9,2,0
9.996,1.824,3,2,2,2,2,2,2,2,2,2,9,2,0
8.789,1.826,3,2,2,2,2,2,2,2,2,2,9,2,0
12.6,1.489,3,2,2,2,2,2,2,2,2,2,9,2,0
12.0,1.3,2,2,2,2,2,2,2,2,2,2,9,2,0
13.5,1.561,2,2,2,2,2,2,2,2,2,2,9,2,0
12.6,1.907,4,2,2,2,2,2,2,2,2,2,9,2,0
14.9,1.428,2,2,2,2,2,2,2,2,2,2,9,2,0
11.6,0.859,2,2,2,2,2,2,2,2,2,2,9,2,0
8.403,1.803,3,2,2,2,2,2,2,2,2,2,9,2,0
13.5,1.167,3,2,2,2,2,2,2,2,2,2,9,2,0
11.6,1.932,3,2,2,2,2,2,2,2,2,2,9,2,0
10.9,1.806,3,2,2,2,2,2,2,2,2,2,9,2,0
9.933,1.494,3,2,2,2,2,2,2,2,2,2,9,2,0
10.9,1.671,2,2,2,2,2,2,2,2,2,2,9,2,0
13.5,0.832,2,2,2,2,2,2,2,2,2,2,9,2,0
9.451,1.936,3,2,2,2,2,2,2,2,2,2,9,2,0
9.912,1.668,2,2,2,2,2,2,2,2,2,2,9,2,0
9.423,1.104,3,2,2,2,2,2,2,2,2,2,9,2,0
9.758,1.419,2,2,2,2,2,2,2,2,2,2,9,2,0
12.4,1.105,3,2,2,2,2,2,2,2,2,2,9,2,0
12.8,1.941,3,2,2,2,2,2,2,2,2,2,9,2,0
9.744,0.948,2,2,2,2,2,2,2,2,2,2,9,2,0
4.837,1.416,2,2,2,2,2,2,2,2,2,2,9,2,0
5.422,0.949,2,2,2,2,2,2,2,2,2,2,9,2,0
4.882,1.394,2,2,2,2,2,2,2,2,2,2,9,2,0
7.559999,1.783,3,2,2,2,2,2,2,2,2,2,9,2,0
5.782,1.287,3,2,2,2,2,2,2,2,2,2,9,2,0
5.67,1.392,2,2,2,2,2,2,2,2,2,2,9,2,0
4.815,1.075,2,2,2,2,2,2,2,2,2,2,9,2,0
4.792,1.205,2,2,2,2,2,2,2,2,2,2,9,2,0
3.329999,1.085,2,2,2,2,2,2,2,2,2,2,9,2,0
4.995,1.68,3,2,2,2,2,2,2,2,2,2,9,2,0
4.725,1.285,3,2,2,2,2,2,2,2,2,2,9,2,0
7.515,1.26,2,2,2,2,2,2,2,2,2,2,9,2,0
